Name, mfcc,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,spec_centroid,-,-,-,-,-,-,spec_bandwidth,-,-,-,-,-,-,spec_contrast,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,spec_flatness,-,-,-,-,-,-,rolloff,-,-,-,-,-,-,rms,-,-,-,-,-,-,f0,-,-,-,-,-,-,zero_crossing_rate,-,-,-,-,-,-
MT0001542676.mp3,0.532998,0.783314,0.797955,0.884328,0.557245,0.713249,0.000000,0.934394,0.785884,0.791440,0.810234,0.936532,1.000000,0.786919,0.872714,0.786771,0.788365,0.803351,0.872385,0.925712,0.786919,0.836512,0.786559,0.788119,0.808525,0.835141,0.894218,0.748050,0.794954,0.786228,0.788506,0.803282,0.795920,0.842508,0.727135,0.798222,0.787341,0.788382,0.799397,0.797873,0.850010,0.756389,0.805056,0.787161,0.787638,0.802322,0.805046,0.862464,0.757527,0.807136,0.786764,0.787348,0.801956,0.806599,0.852781,0.745782,0.776130,0.786812,0.786502,0.802934,0.777174,0.827027,0.732477,0.769819,0.786930,0.787268,0.801558,0.770188,0.828382,0.716737,0.768936,0.786581,0.786779,0.799814,0.769253,0.802501,0.721489,0.777077,0.787299,0.786878,0.804411,0.776402,0.846534,0.724874,0.784102,0.787198,0.786831,0.800582,0.783110,0.829811,0.742123,0.332774,0.000000,0.001747,0.091287,0.315986,1.000000,0.148582,0.695792,0.000000,0.000146,0.079615,0.686968,1.000000,0.468287,0.477811,0.018240,0.040894,0.103845,0.471498,1.000000,0.121746,0.407104,0.008062,0.000000,0.089707,0.400610,0.686668,0.118797,0.462893,0.005457,0.005294,0.101666,0.464222,0.885384,0.152371,0.473693,0.012031,0.004826,0.097239,0.466529,0.788164,0.241288,0.338644,0.020039,0.019500,0.069054,0.329420,0.601721,0.182765,0.329121,0.035819,0.083266,0.064642,0.316567,0.642107,0.218619,0.670009,0.012178,0.001339,0.079892,0.659521,0.918899,0.442499,0.000142,0.192566,1.000000,0.000177,0.000091,0.001820,0.000000,0.516771,0.000016,0.000000,0.172045,0.519186,1.000000,0.092329,0.839878,0.000000,1.000000,0.742490,0.850599,0.967616,0.684973,0.009281,0.000000,0.013362,0.062131,0.003086,1.000000,0.000826,0.001051,0.158237,1.000000,0.000000,0.000921,0.007763,0.000033
MT0004290389.mp3,0.473995,0.713135,0.721019,0.827042,0.486234,0.659430,0.000000,0.920246,0.713485,0.722090,0.748187,0.924861,1.000000,0.715632,0.720532,0.717110,0.719190,0.740487,0.718494,0.820562,0.655284,0.782380,0.715868,0.717456,0.736990,0.781469,0.873832,0.713853,0.703484,0.715294,0.715631,0.740622,0.705877,0.780264,0.623744,0.755697,0.716469,0.718602,0.732500,0.755849,0.833198,0.707414,0.701635,0.715457,0.716182,0.732344,0.701135,0.750775,0.642848,0.734196,0.714827,0.716621,0.730010,0.734833,0.773179,0.681773,0.710113,0.715304,0.717104,0.726181,0.710190,0.746691,0.663871,0.727014,0.715637,0.716065,0.726496,0.727242,0.771222,0.693311,0.716671,0.715316,0.716008,0.726702,0.717316,0.753068,0.681836,0.715507,0.714591,0.716864,0.727860,0.717401,0.746304,0.669850,0.715265,0.714954,0.716626,0.727171,0.716580,0.756595,0.675004,0.292988,0.000000,0.001929,0.119616,0.269647,1.000000,0.077588,0.535137,0.000000,0.000503,0.114873,0.528504,1.000000,0.215752,0.323871,0.036947,0.034277,0.099607,0.315965,0.608221,0.116427,0.307628,0.037018,0.028998,0.104858,0.297411,0.637585,0.107310,0.356575,0.035017,0.032414,0.107557,0.354344,0.684167,0.151579,0.364581,0.033902,0.028469,0.105771,0.362183,0.638889,0.170200,0.395591,0.030980,0.013295,0.120208,0.395653,0.629743,0.161215,0.441263,0.035352,0.017806,0.143552,0.431984,0.801079,0.221117,0.761335,0.000000,0.125736,0.116791,0.777988,1.000000,0.197677,0.000000,0.035987,1.000000,0.000001,0.000000,0.000027,0.000000,0.330575,0.000000,0.000216,0.157676,0.298263,1.000000,0.047851,0.383831,1.000000,0.000000,0.301064,0.355440,0.841488,0.179878,0.007696,0.000000,0.022440,0.050565,0.003799,1.000000,0.000528,0.002467,0.212626,1.000000,0.001203,0.002103,0.014755,0.000000
MT0001193971.mp3,0.581272,0.744421,0.757327,0.824227,0.581927,0.785751,0.000000,0.909044,0.745820,0.747305,0.782952,0.908980,1.000000,0.747812,0.737443,0.745805,0.746704,0.775035,0.739806,0.810540,0.627745,0.794689,0.746326,0.745699,0.764836,0.794936,0.845165,0.746633,0.746009,0.745993,0.746038,0.764720,0.747029,0.794326,0.687969,0.764749,0.745852,0.746293,0.762178,0.765807,0.808163,0.705726,0.750316,0.746795,0.747435,0.762679,0.749960,0.823505,0.698199,0.754294,0.745745,0.746755,0.761861,0.755149,0.791959,0.696556,0.746021,0.746484,0.746671,0.758281,0.745665,0.796274,0.712148,0.750915,0.746386,0.746107,0.758892,0.751108,0.789718,0.709446,0.739259,0.745567,0.747488,0.757588,0.740067,0.770239,0.690632,0.749454,0.746491,0.745999,0.757906,0.749203,0.785560,0.713950,0.736004,0.746099,0.746745,0.756736,0.735868,0.769933,0.695886,0.408233,0.000000,0.000365,0.127908,0.391382,1.000000,0.148256,0.590756,0.000033,0.000000,0.112137,0.588772,1.000000,0.271855,0.332530,0.031328,0.090970,0.090929,0.322353,1.000000,0.116744,0.264372,0.015014,0.014246,0.072333,0.262400,0.527408,0.105873,0.328987,0.015882,0.014752,0.087460,0.324810,0.712265,0.142337,0.319755,0.015397,0.010554,0.076177,0.314490,0.551676,0.125318,0.331870,0.015036,0.008500,0.075982,0.325494,0.581515,0.161904,0.346392,0.026689,0.026433,0.107217,0.323178,0.727392,0.172518,0.553604,0.009574,0.000000,0.062307,0.555348,0.713629,0.412664,0.000254,0.156268,1.000000,0.000481,0.000103,0.005537,0.000000,0.436956,0.000000,0.000011,0.144929,0.426926,1.000000,0.118539,0.257569,1.000000,0.666459,0.089078,0.240807,0.534075,0.000000,0.005937,0.001007,0.101095,0.026573,0.002987,1.000000,0.000000,0.012121,0.361399,1.000000,0.003395,0.010472,0.055351,0.000000
MT0010850805.mp3,0.480086,0.799732,0.801542,0.890211,0.470809,0.704733,0.000000,0.900725,0.799553,0.801637,0.834212,0.899088,1.000000,0.755104,0.809513,0.798560,0.801360,0.838640,0.819843,0.884608,0.665632,0.834229,0.800404,0.801859,0.824949,0.832576,0.939214,0.755665,0.809872,0.799451,0.800534,0.815440,0.810133,0.854857,0.750433,0.824567,0.799115,0.800579,0.817655,0.827410,0.869108,0.762727,0.801595,0.799107,0.800282,0.817433,0.804874,0.840154,0.727282,0.823648,0.800260,0.799929,0.812373,0.823032,0.868914,0.784623,0.790793,0.799764,0.800392,0.811740,0.790967,0.823715,0.737864,0.800335,0.800572,0.800396,0.811665,0.799305,0.841748,0.767901,0.792510,0.800280,0.799940,0.810837,0.791953,0.829237,0.760119,0.799984,0.800108,0.800220,0.808892,0.799726,0.834761,0.774543,0.791853,0.799966,0.800394,0.812248,0.791495,0.830012,0.748023,0.373297,0.000000,0.000398,0.127675,0.349655,1.000000,0.133496,0.750681,0.000119,0.000000,0.131769,0.772187,1.000000,0.397287,0.473617,0.020237,0.044131,0.111605,0.468992,1.000000,0.048045,0.411116,0.007433,0.016932,0.103791,0.415194,0.749813,0.105166,0.438798,0.011902,0.016871,0.108875,0.438210,0.889607,0.134954,0.425780,0.015814,0.001854,0.113981,0.419065,0.748973,0.202696,0.384330,0.020959,0.004812,0.099189,0.371019,0.667949,0.188124,0.377401,0.032044,0.033420,0.095277,0.353865,0.724161,0.219504,0.713572,0.015937,0.000000,0.072734,0.706943,0.920634,0.569048,0.000657,0.198143,1.000000,0.001361,0.000209,0.010928,0.000000,0.586273,0.000054,0.000000,0.180942,0.605357,1.000000,0.122343,0.343751,1.000000,0.000000,0.324560,0.337243,0.428201,0.298410,0.018926,0.000000,0.006250,0.074599,0.006636,1.000000,0.001315,0.005921,0.230675,1.000000,0.004604,0.004698,0.043274,0.000000
MT0008999898.mp3,0.422859,0.717920,0.718813,0.817695,0.422019,0.608871,0.000000,0.920359,0.717641,0.719253,0.761763,0.926433,1.000000,0.718547,0.650820,0.719039,0.717302,0.763769,0.642860,0.768938,0.556237,0.775012,0.718626,0.716856,0.753420,0.774103,0.845665,0.708267,0.727390,0.718023,0.718261,0.742026,0.732061,0.802217,0.666604,0.695578,0.717634,0.720286,0.732937,0.697183,0.736054,0.621320,0.710799,0.718281,0.717840,0.735262,0.712987,0.764340,0.666927,0.720435,0.718248,0.719020,0.730361,0.720799,0.753207,0.679790,0.709749,0.718021,0.718416,0.730407,0.710725,0.740139,0.673760,0.702109,0.717871,0.719234,0.729720,0.703019,0.732900,0.651361,0.707137,0.718780,0.717569,0.733587,0.706907,0.749591,0.671019,0.702705,0.718937,0.718422,0.730147,0.702389,0.743202,0.673024,0.706973,0.718942,0.718545,0.729505,0.705811,0.739755,0.667866,0.567566,0.000636,0.000000,0.198480,0.571733,1.000000,0.218567,0.745129,0.000248,0.000000,0.089910,0.750281,1.000000,0.469629,0.482372,0.024914,0.041260,0.118609,0.478019,1.000000,0.197565,0.342567,0.022423,0.026371,0.085503,0.338408,0.605610,0.153050,0.416244,0.022962,0.013031,0.117565,0.404478,0.818872,0.173002,0.384455,0.016453,0.013470,0.080840,0.384598,0.607912,0.179195,0.392033,0.020057,0.007867,0.085722,0.389758,0.677896,0.219224,0.476811,0.022821,0.013297,0.127265,0.471588,0.876144,0.249429,0.593731,0.000000,0.064001,0.068895,0.597649,0.754791,0.319731,0.000000,0.033881,1.000000,0.000000,0.000000,0.000016,0.000000,0.681077,0.000163,0.000000,0.206239,0.753086,1.000000,0.214092,0.269558,1.000000,0.000000,0.225473,0.251364,0.478672,0.150525,0.017042,0.000000,0.041881,0.033464,0.015051,1.000000,0.000286,0.225440,1.000000,0.000000,0.190644,0.216728,0.366704,0.165337
MT0034982187.mp3,0.487215,0.777554,0.783209,0.862631,0.494998,0.696878,0.000000,0.898546,0.777591,0.781090,0.817216,0.904893,0.985119,0.736962,0.762839,0.778592,0.778005,0.815534,0.767796,0.854633,0.678608,0.864957,0.780002,0.780410,0.808505,0.860569,1.000000,0.778968,0.750569,0.778855,0.779170,0.803709,0.751350,0.839306,0.675114,0.825507,0.779497,0.779295,0.798964,0.824109,0.895019,0.771922,0.744905,0.778478,0.778661,0.804264,0.746894,0.799938,0.656992,0.815967,0.778862,0.779289,0.795604,0.815701,0.874218,0.764918,0.762407,0.779513,0.778973,0.802233,0.761122,0.827782,0.700906,0.794791,0.779030,0.778837,0.796150,0.795373,0.850024,0.744952,0.782604,0.779115,0.778833,0.796047,0.781153,0.836291,0.729950,0.776528,0.778608,0.779783,0.796742,0.777970,0.827539,0.715086,0.775786,0.779197,0.779034,0.793492,0.775894,0.821605,0.737196,0.440737,0.000000,0.000000,0.167652,0.416744,1.000000,0.156092,0.735653,0.000182,0.000000,0.103136,0.725776,1.000000,0.467869,0.410089,0.023139,0.036789,0.097875,0.402413,0.820305,0.134598,0.313961,0.015747,0.012285,0.085175,0.308906,0.596120,0.085942,0.384241,0.017871,0.021915,0.097625,0.377948,0.830118,0.152521,0.417993,0.012859,0.004829,0.106791,0.417868,0.730229,0.145117,0.392655,0.015400,0.003086,0.104225,0.387117,0.674737,0.185391,0.402422,0.016074,0.001882,0.106377,0.393825,0.760392,0.215400,0.777320,0.000000,0.034382,0.092585,0.785605,1.000000,0.360810,0.000001,0.030960,1.000000,0.000004,0.000000,0.000125,0.000000,0.664934,0.000034,0.000000,0.168612,0.676451,1.000000,0.210651,0.096452,1.000000,0.933798,0.046860,0.090568,0.293873,0.000000,0.055048,0.000000,0.000602,0.160813,0.006587,1.000000,0.001657,0.027838,0.521469,1.000000,0.020715,0.020633,0.138491,0.000000
MT0003053135.mp3,0.468067,0.755033,0.759198,0.878201,0.474561,0.697981,0.000000,0.927340,0.755054,0.757598,0.799406,0.938215,1.000000,0.756512,0.739600,0.757564,0.756021,0.787905,0.729584,0.838917,0.683543,0.794686,0.755849,0.756719,0.775358,0.796048,0.841395,0.737039,0.757770,0.756564,0.757585,0.768485,0.756928,0.798631,0.701313,0.753506,0.757037,0.757416,0.769273,0.752288,0.814488,0.714495,0.750294,0.756734,0.757036,0.767367,0.749992,0.791281,0.711366,0.752696,0.756757,0.756229,0.768592,0.751946,0.790792,0.719310,0.748139,0.756400,0.755965,0.767001,0.748131,0.779458,0.717521,0.750840,0.756664,0.756293,0.766135,0.750718,0.779512,0.719750,0.737688,0.756405,0.756240,0.767502,0.737649,0.768043,0.700064,0.750828,0.756683,0.756333,0.767567,0.750237,0.783790,0.717432,0.745411,0.756828,0.756106,0.767923,0.744969,0.781560,0.713548,0.305141,0.000000,0.001161,0.124765,0.267817,1.000000,0.165567,0.521157,0.000202,0.000000,0.155275,0.475614,1.000000,0.246701,0.491619,0.022206,0.024759,0.138581,0.483690,1.000000,0.196274,0.444816,0.021169,0.028548,0.111362,0.436794,0.868943,0.106588,0.533195,0.016439,0.018228,0.111387,0.534992,0.949285,0.275619,0.497005,0.014376,0.019263,0.086019,0.495943,0.803224,0.272301,0.478836,0.024731,0.022315,0.086521,0.471145,0.773792,0.301126,0.529587,0.023765,0.009236,0.129081,0.507765,0.935507,0.284732,0.749334,0.000000,0.021139,0.094200,0.751133,0.943891,0.434252,0.000204,0.159508,1.000000,0.000655,0.000043,0.006505,0.000000,0.377954,0.000000,0.000134,0.166541,0.317580,1.000000,0.159835,0.037402,0.657146,1.000000,0.025201,0.032716,0.143550,0.000000,0.006991,0.000930,0.098142,0.026738,0.003045,1.000000,0.000000,0.002435,0.188945,1.000000,0.001402,0.001987,0.017549,0.000000
MT0011066228.mp3,0.587610,0.748618,0.764674,0.827861,0.598061,0.738128,0.000000,0.924959,0.750278,0.753396,0.783131,0.928962,1.000000,0.751492,0.706693,0.751696,0.750696,0.788113,0.704278,0.798818,0.614534,0.833835,0.752147,0.752438,0.774613,0.831074,0.915262,0.751492,0.719121,0.751901,0.752641,0.769333,0.718105,0.795754,0.661653,0.785114,0.750992,0.751893,0.768880,0.786637,0.832254,0.705213,0.708715,0.751883,0.751615,0.766778,0.707133,0.759818,0.663979,0.775730,0.751530,0.752301,0.764906,0.775372,0.818396,0.729646,0.724919,0.752295,0.752351,0.766464,0.722712,0.787052,0.685991,0.757861,0.751446,0.751905,0.763534,0.757820,0.795673,0.715017,0.743631,0.752228,0.751709,0.763432,0.742078,0.786094,0.712684,0.740297,0.751265,0.752704,0.764056,0.740792,0.786006,0.693917,0.749700,0.751607,0.751856,0.764451,0.749539,0.790310,0.707704,0.446731,0.000000,0.000083,0.109211,0.439416,1.000000,0.245888,0.663797,0.000000,0.000082,0.077933,0.655981,1.000000,0.488934,0.423653,0.053243,0.077608,0.124438,0.416541,0.885935,0.186464,0.309097,0.048737,0.053813,0.108253,0.304203,0.653453,0.144487,0.409068,0.046266,0.045313,0.124059,0.404097,0.805769,0.175745,0.422018,0.044013,0.027871,0.137722,0.416622,0.744861,0.213900,0.467775,0.042309,0.025613,0.146261,0.463914,0.800074,0.239631,0.472537,0.048645,0.043191,0.149266,0.464609,0.891474,0.256175,0.867874,0.000000,0.289332,0.097449,0.867588,1.000000,0.374855,0.000001,0.047619,1.000000,0.000002,0.000000,0.000042,0.000000,0.512781,0.000031,0.000000,0.123266,0.497713,1.000000,0.204208,0.635468,0.000000,1.000000,0.574591,0.641322,0.697720,0.547972,0.013816,0.000000,0.025912,0.046463,0.006281,1.000000,0.000498,0.097728,1.000000,0.525545,0.025234,0.087568,0.362213,0.000000
MT0003362542.mp3,0.637462,0.757531,0.765694,0.888138,0.666108,0.915609,0.000000,0.872692,0.759767,0.759034,0.809113,0.871992,1.000000,0.730824,0.791129,0.759530,0.759599,0.786232,0.790976,0.875596,0.708835,0.785927,0.759251,0.759169,0.789847,0.790901,0.863083,0.706741,0.763346,0.759366,0.758531,0.786365,0.766804,0.822962,0.698246,0.767171,0.759833,0.759317,0.778638,0.766568,0.820380,0.701930,0.767290,0.759418,0.759908,0.774764,0.768022,0.810279,0.717251,0.776673,0.759167,0.759678,0.776440,0.778229,0.819252,0.726537,0.752843,0.759354,0.758939,0.776956,0.754391,0.798821,0.705584,0.764979,0.759744,0.759063,0.776131,0.766055,0.813699,0.724366,0.749838,0.759754,0.760353,0.776920,0.750740,0.813578,0.698155,0.767854,0.759487,0.760526,0.773468,0.768279,0.813944,0.709627,0.755839,0.759956,0.760364,0.771853,0.755512,0.807504,0.711057,0.474338,0.000140,0.000000,0.161049,0.458320,1.000000,0.164428,0.760639,0.000019,0.000000,0.092878,0.772487,1.000000,0.472777,0.474327,0.014706,0.017953,0.126685,0.475578,0.932209,0.164016,0.423727,0.014192,0.006339,0.135251,0.420245,0.984641,0.121141,0.500667,0.012709,0.007215,0.119928,0.497013,0.979434,0.225768,0.515174,0.013080,0.001635,0.110538,0.506833,0.846708,0.257672,0.490050,0.028955,0.023962,0.122399,0.467792,0.936313,0.280054,0.434833,0.030601,0.031672,0.092079,0.418376,0.882192,0.269129,0.806090,0.014846,0.000000,0.074751,0.800714,1.000000,0.645567,0.003110,0.315232,1.000000,0.004308,0.001408,0.031082,0.000000,0.677824,0.000007,0.000000,0.186077,0.723007,1.000000,0.148333,0.789554,0.638185,0.000000,0.709808,0.797330,1.000000,0.618602,0.015069,0.000000,0.009105,0.074243,0.002709,1.000000,0.001046,0.022483,0.419169,1.000000,0.014458,0.018460,0.116212,0.000000
MT0014118699.mp3,0.397873,0.691602,0.707309,0.750665,0.406058,0.527138,0.000000,0.922052,0.692354,0.701584,0.727919,0.930248,1.000000,0.694562,0.686586,0.694219,0.694429,0.718320,0.688568,0.750704,0.595859,0.776685,0.695083,0.697206,0.714358,0.775557,0.861120,0.694562,0.701198,0.694618,0.693656,0.712686,0.701042,0.748812,0.655770,0.702330,0.694486,0.694304,0.705117,0.702581,0.741462,0.668783,0.721829,0.693754,0.694990,0.706864,0.723498,0.755714,0.678655,0.682793,0.693798,0.695026,0.705505,0.684195,0.710653,0.647107,0.692441,0.694815,0.695139,0.704471,0.692343,0.731850,0.657618,0.679254,0.694944,0.694554,0.703915,0.678804,0.706896,0.652931,0.681597,0.694955,0.694767,0.703751,0.681106,0.717401,0.654358,0.690754,0.694626,0.694461,0.702617,0.690412,0.716045,0.664337,0.687073,0.694791,0.694736,0.703130,0.686967,0.717682,0.661740,0.257095,0.000000,0.003940,0.089612,0.233796,1.000000,0.136004,0.436264,0.000000,0.000852,0.087269,0.414683,1.000000,0.275874,0.468717,0.036536,0.069353,0.112327,0.459398,1.000000,0.134676,0.369496,0.024676,0.037291,0.090623,0.368511,0.665600,0.116966,0.443609,0.022730,0.031011,0.100932,0.443612,0.808813,0.201573,0.388769,0.021204,0.015694,0.097742,0.389994,0.664028,0.172597,0.375978,0.031508,0.024650,0.093448,0.366895,0.677620,0.229280,0.549715,0.028517,0.013796,0.117636,0.536998,0.840622,0.291454,0.517663,0.000000,0.029837,0.127424,0.547845,0.756092,0.222494,0.000000,0.029105,1.000000,0.000001,0.000000,0.000025,0.000000,0.295056,0.000000,0.000138,0.156194,0.243621,1.000000,0.080261,0.699471,0.000000,0.375472,0.535389,0.707020,1.000000,0.437707,0.008759,0.000000,0.036223,0.042158,0.003573,1.000000,0.000189,0.000555,0.111426,1.000000,0.000158,0.000478,0.004843,0.000000
MT0004988249.mp3,0.376289,0.721945,0.723906,0.800157,0.381658,0.580167,0.000000,0.938432,0.720280,0.728686,0.761673,0.947641,1.000000,0.727754,0.725950,0.722189,0.722479,0.756007,0.728716,0.807694,0.616469,0.766571,0.724102,0.727056,0.744957,0.764863,0.880197,0.706075,0.730235,0.722632,0.721620,0.746497,0.729356,0.790225,0.671475,0.731391,0.722184,0.722898,0.736122,0.732418,0.768875,0.688278,0.721846,0.721767,0.724043,0.734955,0.722807,0.756617,0.668367,0.720289,0.721801,0.723184,0.736447,0.721976,0.755470,0.670792,0.707126,0.722683,0.722509,0.734367,0.706922,0.740245,0.664398,0.701227,0.722814,0.722366,0.734710,0.700732,0.733864,0.669775,0.705667,0.722853,0.722294,0.733225,0.705263,0.738804,0.674858,0.709550,0.723012,0.722355,0.733831,0.708064,0.741931,0.674449,0.709937,0.722792,0.722285,0.732820,0.709173,0.738240,0.675932,0.244985,0.000000,0.003471,0.101077,0.215280,1.000000,0.138843,0.444791,0.000000,0.000799,0.106882,0.414212,1.000000,0.286490,0.495770,0.024276,0.032615,0.122872,0.484499,1.000000,0.210993,0.416305,0.012752,0.021733,0.098952,0.410177,0.761830,0.116606,0.503405,0.014434,0.014429,0.112949,0.502213,0.910706,0.204062,0.448593,0.007454,0.000000,0.099096,0.453174,0.719140,0.211393,0.405088,0.018007,0.012639,0.084385,0.400193,0.726369,0.217674,0.390673,0.030150,0.036731,0.086779,0.377035,0.749246,0.246673,0.667613,0.022759,0.048630,0.063856,0.664337,0.923680,0.406996,0.000005,0.061338,1.000000,0.000031,0.000001,0.000604,0.000000,0.224212,0.000000,0.000795,0.133936,0.182746,1.000000,0.059191,0.122074,1.000000,0.965036,0.066370,0.117234,0.374477,0.000000,0.009334,0.000066,0.052845,0.031622,0.004509,1.000000,0.000000,0.000448,0.115641,1.000000,0.000069,0.000343,0.006179,0.000000
MT0034136847.mp3,0.425778,0.700992,0.707123,0.778139,0.438329,0.574010,0.000000,0.914209,0.701451,0.708171,0.733725,0.915712,1.000000,0.702743,0.649369,0.702953,0.702027,0.736228,0.647125,0.751062,0.561223,0.757397,0.703480,0.704251,0.723745,0.755283,0.839093,0.691616,0.684827,0.702220,0.702344,0.718179,0.687134,0.730009,0.635470,0.687388,0.702630,0.702867,0.716815,0.687347,0.731782,0.641342,0.709237,0.702839,0.702718,0.716895,0.709353,0.752732,0.670817,0.680646,0.702486,0.702636,0.714625,0.681237,0.715827,0.642153,0.681035,0.702344,0.702474,0.714109,0.681372,0.709507,0.644223,0.681298,0.702738,0.702453,0.714429,0.681153,0.719862,0.641007,0.689264,0.702999,0.702778,0.715180,0.688759,0.733021,0.650576,0.693757,0.703888,0.704220,0.715464,0.692442,0.744430,0.665143,0.695402,0.703115,0.703248,0.716236,0.694637,0.744904,0.653814,0.549243,0.000333,0.000000,0.135749,0.546312,1.000000,0.283274,0.575819,0.000000,0.000554,0.081006,0.575299,1.000000,0.352151,0.522604,0.046747,0.061573,0.125295,0.510967,1.000000,0.194236,0.373236,0.038625,0.040963,0.113092,0.371540,0.733022,0.119638,0.463919,0.035811,0.031598,0.116058,0.460801,0.754690,0.201804,0.473352,0.035246,0.021769,0.133494,0.461820,0.806661,0.185871,0.458949,0.035074,0.017929,0.133816,0.454683,0.721611,0.202230,0.642702,0.027245,0.021975,0.170838,0.654142,0.982569,0.279102,0.676255,0.000000,0.113684,0.127582,0.688387,0.881230,0.269225,0.000000,0.062458,1.000000,0.000001,0.000000,0.000017,0.000000,0.548970,0.000101,0.000000,0.158293,0.565757,1.000000,0.185034,0.329750,1.000000,0.440906,0.163597,0.320456,0.967506,0.000000,0.017963,0.000000,0.040005,0.040506,0.015680,1.000000,0.000129,0.520012,1.000000,0.000000,0.483415,0.514426,0.623064,0.474758
MT0026690204.mp3,0.439876,0.705400,0.711478,0.774267,0.447631,0.578028,0.000000,0.936698,0.704848,0.715148,0.735634,0.940416,1.000000,0.706885,0.656122,0.707032,0.706804,0.742856,0.655055,0.769165,0.566203,0.785074,0.706904,0.707647,0.730728,0.784640,0.865718,0.696307,0.718140,0.706849,0.707537,0.723317,0.718838,0.773858,0.663388,0.707253,0.706143,0.707789,0.728611,0.710427,0.771350,0.631566,0.734866,0.706250,0.708848,0.719034,0.735565,0.776997,0.677593,0.689779,0.707711,0.707447,0.719334,0.688293,0.731410,0.655117,0.707555,0.706532,0.707951,0.720226,0.707566,0.751624,0.653523,0.707276,0.707364,0.707694,0.718378,0.706885,0.757018,0.676587,0.704531,0.706449,0.708134,0.718969,0.704999,0.744944,0.655150,0.707093,0.706847,0.707861,0.717135,0.706893,0.745454,0.665967,0.700319,0.706950,0.709228,0.717793,0.699994,0.740473,0.644079,0.437367,0.000054,0.000000,0.123048,0.424729,1.000000,0.151343,0.492170,0.000000,0.001901,0.082740,0.481198,1.000000,0.285338,0.256112,0.025625,0.049312,0.075438,0.248431,0.704619,0.097717,0.335156,0.014931,0.013504,0.086682,0.334435,0.620075,0.134989,0.399236,0.012476,0.012792,0.092418,0.397398,0.666436,0.137725,0.404738,0.009135,0.006949,0.092395,0.407741,0.678745,0.164209,0.402215,0.012607,0.002292,0.102839,0.405685,0.719059,0.201090,0.690911,0.004131,0.012759,0.132617,0.694088,1.000000,0.239969,0.361132,0.022217,0.000000,0.148547,0.278793,0.785937,0.031069,0.000000,0.041218,1.000000,0.000000,0.000000,0.000007,0.000000,0.426440,0.000000,0.000014,0.147690,0.411463,1.000000,0.068519,0.347714,1.000000,0.633279,0.145549,0.338335,0.804074,0.000000,0.011607,0.000000,0.041524,0.040396,0.007244,1.000000,0.000106,0.061120,1.000000,0.223918,0.013557,0.054141,0.225228,0.000000
MT0006555035.mp3,0.348713,0.745678,0.746054,0.824972,0.350781,0.543730,0.000000,0.931733,0.745152,0.746547,0.783375,0.936575,1.000000,0.746427,0.735225,0.745303,0.746701,0.769214,0.737535,0.794613,0.636973,0.773535,0.746119,0.746215,0.768449,0.772868,0.838927,0.700973,0.746834,0.746251,0.744851,0.770771,0.743734,0.804056,0.686642,0.741918,0.745493,0.746171,0.757971,0.742846,0.769687,0.698980,0.733916,0.746284,0.746244,0.756455,0.734055,0.770960,0.703955,0.732481,0.745654,0.746338,0.757886,0.732738,0.764553,0.683694,0.728845,0.745954,0.746067,0.756616,0.728506,0.760303,0.696133,0.734040,0.746287,0.745878,0.756230,0.732833,0.766087,0.696564,0.731412,0.745548,0.746984,0.755443,0.731662,0.765457,0.695254,0.729310,0.746291,0.746628,0.755623,0.729038,0.762565,0.699458,0.738936,0.745631,0.746578,0.755152,0.739110,0.768698,0.699966,0.404173,0.000009,0.000000,0.125366,0.369056,1.000000,0.202320,0.527025,0.000286,0.000000,0.138410,0.535520,1.000000,0.241018,0.530781,0.029018,0.029484,0.098512,0.522684,0.843484,0.244284,0.502832,0.021211,0.019800,0.123854,0.501251,0.929156,0.210551,0.585332,0.020236,0.011906,0.130965,0.581594,0.944483,0.277276,0.542791,0.027966,0.024362,0.113358,0.533116,0.896629,0.283671,0.568673,0.023688,0.014462,0.119617,0.564001,0.902162,0.277639,0.592955,0.022695,0.000000,0.155243,0.584966,0.984082,0.316533,0.743077,0.011967,0.042392,0.088785,0.740503,1.000000,0.431413,0.000002,0.064346,1.000000,0.000005,0.000000,0.000093,0.000000,0.378676,0.000174,0.000000,0.157492,0.331882,1.000000,0.158344,0.425386,1.000000,0.000000,0.403616,0.420143,0.546592,0.368225,0.015103,0.000440,0.076316,0.028303,0.008079,1.000000,0.000000,0.004467,0.329348,1.000000,0.000224,0.003808,0.021109,0.000000
